run_id,is_synthetic,remaining_min,start_weight_g,elapsed_smoking_min,oven_temp_c,oven_deg_h,dht11_temp_c,dht11_humidity_pct,mq6_adc,mq6_ratio,weight_corrected_g,weight_smooth_g,weight_loss_from_start_g,moisture_removed_frac,drying_rate_g_per_min
tuna_2379g,0,20.166666666666668,2379.7,9.5,385.0,33.09583333333333,55.5,34.4,814.0,14.8,2289.9,2289.3500000000004,89.79999999999973,0.03773584905660366,-7.800000000001119
tuna_2379g,0,20.083333333333336,2379.7,9.583333333333334,385.0,33.63055555555555,55.9,33.6,810.0,14.94,2288.8,2288.55,90.89999999999964,0.038198092196495205,-7.800000000001119
tuna_2379g,0,20.0,2379.7,9.666666666666666,385.5,34.16597222222222,56.2,32.9,804.0,14.99,2285.0,2287.95,94.69999999999982,0.03979493213430257,-7.800000000001119
tuna_2379g,0,19.916666666666668,2379.7,9.75,386.5,34.702777777777776,56.6,32.4,802.0,15.06,2288.3,2287.6,91.39999999999964,0.03840820271462774,-7.500000000002793
tuna_2379g,0,19.833333333333336,2379.7,9.833333333333334,386.75,35.23993055555555,57.1,31.7,807.0,15.06,2287.2000000000003,2287.4,92.49999999999955,0.03887044585451929,-7.1999999999989335
tuna_2379g,0,19.75,2379.7,9.916666666666666,387.5,35.778124999999996,57.3,31.3,805.0,15.03,2287.6,2286.6000000000004,92.09999999999991,0.038702357440013414,-7.8000000000012015
tuna_2379g,0,19.666666666666668,2379.7,10.0,388.0,36.31701388888889,57.7,30.7,798.0,15.17,2286.0,2285.5,93.69999999999982,0.039374711098037495,-7.8000000000012015
tuna_2379g,0,19.583333333333336,2379.7,10.083333333333334,388.75,36.856944444444444,58.0,30.3,795.0,15.24,2284.2000000000003,2285.0,95.49999999999955,0.04013110896331452,-7.1999999999989335
tuna_2379g,0,19.5,2379.7,10.166666666666666,388.75,37.396875,58.4,29.9,806.0,15.03,2285.0,2284.7,94.69999999999982,0.03979493213430257,-6.8999999999978385
tuna_2379g,0,19.416666666666668,2379.7,10.25,389.75,37.93819444444445,58.8,28.5,799.0,15.03,2283.4,2284.3,96.29999999999973,0.040467285792326654,-6.600000000002277
tuna_2379g,0,19.333333333333336,2379.7,10.333333333333334,389.75,38.479513888888896,59.1,27.5,796.0,15.27,2280.6,2283.8,99.09999999999991,0.04164390469386894,-6.600000000002277
tuna_2379g,0,19.25,2379.7,10.416666666666666,389.5,39.02048611111112,59.6,26.2,797.0,15.2,2284.4,2283.2,95.29999999999973,0.040047064756061575,-6.600000000002277
tuna_2379g,0,19.166666666666668,2379.7,10.5,390.25,39.56250000000001,60.0,25.0,795.0,15.22,2282.0,2282.5,97.69999999999982,0.0410555952430978,-6.600000000002277
tuna_2379g,0,19.083333333333336,2379.7,10.583333333333334,390.75,40.10520833333334,60.3,24.3,791.0,15.13,2283.0,2281.3,96.69999999999982,0.04063537420683272,-6.8999999999978385
tuna_2379g,0,19.0,2379.7,10.666666666666666,390.75,40.64791666666667,60.6,23.4,793.0,15.36,2280.5,2280.55,99.19999999999982,0.04168592679749541,-6.8999999999978385
tuna_2379g,0,18.916666666666668,2379.7,10.75,392.25,41.192708333333336,61.1,22.4,787.0,15.36,2280.1,2280.3,99.59999999999991,0.04185401521200148,-6.600000000002277
tuna_2379g,0,18.833333333333336,2379.7,10.833333333333334,392.25,41.737500000000004,61.3,21.7,787.0,15.36,2279.5,2279.8,100.19999999999982,0.04210614783376049,-6.300000000001117
tuna_2379g,0,18.75,2379.7,10.916666666666666,391.75,42.281597222222224,61.7,20.9,785.0,15.46,2278.5,2279.0,101.19999999999982,0.04252636887002556,-6.300000000001117
tuna_2379g,0,18.666666666666668,2379.7,11.0,392.5,42.82673611111111,62.2,20.2,784.0,15.39,2277.7000000000003,2278.1000000000004,101.99999999999955,0.0428625456990375,-6.900000000003372
tuna_2379g,0,18.583333333333336,2379.7,11.083333333333334,393.0,43.372569444444444,62.6,19.1,785.0,15.49,2276.4,2277.5,103.29999999999973,0.043408833046182184,-7.20000000000439
tuna_2379g,0,18.5,2379.7,11.166666666666666,394.0,43.91979166666667,63.0,18.0,778.0,15.71,2277.3,2276.8500000000004,102.39999999999964,0.043030634113543575,-7.200000000004468
tuna_2379g,0,18.416666666666668,2379.7,11.25,393.75,44.46666666666667,63.2,17.1,783.0,15.46,2275.5,2276.05,104.19999999999982,0.043787031978820785,-7.200000000004468
tuna_2379g,0,18.333333333333336,2379.7,11.333333333333334,395.25,45.015625,63.6,16.0,784.0,15.44,2275.7000000000003,2275.6000000000004,103.99999999999955,0.043702987771567656,-7.200000000004468
tuna_2379g,0,18.25,2379.7,11.416666666666666,395.0,45.564236111111114,64.0,15.0,783.0,15.56,2275.2000000000003,2275.3500000000004,104.49999999999955,0.04391309828970019,-7.200000000004468
tuna_2379g,0,18.166666666666668,2379.7,11.5,395.5,46.11354166666667,64.4,14.0,784.0,15.51,2274.2000000000003,2275.1000000000004,105.49999999999955,0.04433331932596527,-7.20000000000439
tuna_2379g,0,18.083333333333336,2379.7,11.583333333333334,395.25,46.6625,64.8,13.1,784.0,15.51,2275.0,2274.6000000000004,104.69999999999982,0.04399714249695332,-6.600000000002136
tuna_2379g,0,18.0,2379.7,11.666666666666666,396.5,47.21319444444445,65.2,12.9,782.0,15.49,2273.8,2274.1000000000004,105.89999999999964,0.04450140774047134,-6.000000000000021
