run_id,is_synthetic,session,timestamp,elapsed_smoking_min,remaining_min,remaining_min_from_heat,remaining_min_from_weight,remaining_min_gated,start_weight_g,dht11_temp_c,dht11_humidity_pct,oven_temp_c,mq6_adc,mq6_ratio,weight_g,weight_corrected_g,weight_smooth_g,weight_loss_from_start_g,moisture_removed_frac,target_loss_frac,weight_progress_frac,drying_rate_g_per_min,oven_deg_h,target_oven_deg_h,heat_progress_frac,target_hours
tuna_2379g,0,tuna_main,2026-08-26 11:08:26.000000,0.8333333333333334,28.833333333333336,124.20364583333341,396.33333333549507,396.33333333549507,2379.7,32.5,81.3,31.75,963.0,11.97,2378.6,2378.6,2378.55,1.099999999999909,0.0004622431398915448,0.05042652435180887,0.009166666666665943,-0.2999999999983628,0.4413194444444445,166.04618055555565,0.0026578114773124096,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:08:31.000000,0.9166666666666666,28.75,124.17057291666673,2389.999999999991,2389.999999999991,2379.7,32.5,81.1,31.75,950.0,12.12,2379.2,2379.2,2378.55,0.5,0.00021011051813253772,0.05042652435180887,0.004166666666666682,0.0,0.4854166666666667,166.04618055555565,0.0029233835132043656,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:08:36.000000,1.0,28.666666666666668,124.13723958333341,2375.9999999999945,2375.9999999999945,2379.7,32.6,81.0,32.0,945.0,12.24,2378.5,2378.5,2378.55,1.199999999999818,0.0005042652435180141,0.05042652435180887,0.00999999999999852,0.0,0.5298611111111111,166.04618055555565,0.0031910466674891715,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:08:41.000000,1.0833333333333333,28.583333333333336,124.10442708333339,2361.999999999998,2361.999999999998,2379.7,32.6,80.9,31.5,942.0,12.34,2377.8,2377.8,2378.6499999999996,1.8999999999996362,0.0007984199689034905,0.05042652435180887,0.01583333333333036,0.0,0.5736111111111111,166.04618055555565,0.003454527584988277,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:08:46.000000,1.1666666666666667,28.5,124.0716145833334,2361.999999999998,2361.999999999998,2379.7,32.7,80.8,31.5,932.0,12.48,2377.8,2377.8,2378.7,1.8999999999996362,0.0007984199689034905,0.05042652435180887,0.01583333333333036,0.0,0.617361111111111,166.04618055555565,0.0037180085024873825,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:08:51.000000,1.25,28.416666666666668,124.03854166666675,2367.9999999999927,2367.9999999999927,2379.7,32.7,80.6,31.75,926.0,12.55,2378.1,2378.1,2378.7,1.599999999999909,0.0006723536580240825,0.05042652435180887,0.013333333333332625,0.0,0.6614583333333333,166.04618055555565,0.003983580538379339,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:08:56.000000,1.3333333333333333,28.333333333333336,124.00546875000009,2391.999999999998,2391.999999999998,2379.7,32.8,80.5,31.75,918.0,12.71,2379.3,2379.3,2378.8,0.3999999999996362,0.00016808841450587732,0.05042652435180887,0.0033333333333303143,0.0,0.7055555555555555,166.04618055555565,0.0042491525742712945,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:01.000000,1.4166666666666667,28.25,123.97213541666675,2395.9999999999945,2395.9999999999945,2379.7,32.8,80.3,32.0,909.0,12.8,2379.5,2379.5,2379.05,0.1999999999998181,8.404420725293866e-05,0.05042652435180887,0.0016666666666651571,0.0,0.7499999999999999,166.04618055555565,0.0045168157285561,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:06.000000,1.5,28.166666666666668,123.93880208333341,2379.999999999991,2379.999999999991,2379.7,32.9,80.2,32.0,891.0,12.92,2378.7,2378.7,2379.1000000000004,1.0,0.00042022103626507544,0.05042652435180887,0.008333333333333364,0.0,0.7944444444444443,166.04618055555565,0.004784478882840906,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:11.000000,1.5833333333333333,28.083333333333336,123.90546875000007,2391.999999999998,2391.999999999998,2379.7,32.9,80.0,32.0,902.0,13.0,2379.3,2379.3,2379.3,0.3999999999996362,0.00016808841450587732,0.05042652435180887,0.0033333333333303143,0.0,0.8388888888888887,166.04618055555565,0.005052142037125712,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:16.000000,1.6666666666666667,28.0,123.87239583333341,2383.9999999999964,2383.9999999999964,2379.7,33.0,79.7,31.75,894.0,13.13,2378.9,2378.9,2379.3,0.7999999999997272,0.0003361768290119457,0.05042652435180887,0.006666666666664418,0.0,0.8829861111111109,166.04618055555565,0.005317714073017668,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:21.000000,1.75,27.916666666666668,123.83958333333342,2411.999999999998,2411.999999999998,2379.7,33.0,79.6,31.5,886.0,13.26,2380.3,2380.3,2379.3,-0.6000000000003638,-0.00025213262175919813,0.05042652435180887,0.0,0.0,0.9267361111111109,166.04618055555565,0.005581194990516773,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:26.000000,1.8333333333333333,27.833333333333336,123.80651041666674,2391.999999999998,2391.999999999998,2379.7,33.1,79.5,31.75,880.0,13.15,2379.3,2379.3,2379.4,0.3999999999996362,0.00016808841450587732,0.05042652435180887,0.0033333333333303143,0.0,0.9708333333333331,166.04618055555565,0.0058467670264087295,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:31.000000,1.9166666666666667,27.75,123.77291666666675,2391.999999999998,2391.999999999998,2379.7,33.1,79.5,32.25,881.0,13.4,2379.3,2379.3,2379.65,0.3999999999996362,0.00016808841450587732,0.05042652435180887,0.0033333333333303143,0.0,1.0156249999999998,166.04618055555565,0.006116521299086386,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:36.000000,2.0,27.666666666666668,123.73932291666675,2401.999999999998,2401.999999999998,2379.7,33.1,79.4,32.25,871.0,13.45,2379.8,2379.8,2380.0,-0.1000000000003638,-4.202210362666042e-05,0.05042652435180887,0.0,0.29999999999836297,1.0604166666666663,166.04618055555565,0.006386275571764041,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:41.000000,2.0833333333333335,27.583333333333336,123.7059895833334,2409.999999999991,2409.999999999991,2379.7,33.2,79.3,32.0,879.0,13.4,2380.2,2380.2,2380.0,-0.5,-0.00021011051813253772,0.05042652435180887,0.0,0.29999999999836297,1.1048611111111108,166.04618055555565,0.006653938726048848,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:46.000000,2.1666666666666665,27.5,123.67291666666675,2415.9999999999945,2415.9999999999945,2379.7,33.2,79.3,31.75,881.0,13.4,2380.5,2380.5,2380.0,-0.8000000000001819,-0.0003361768290121368,0.05042652435180887,0.0,0.29999999999836297,1.148958333333333,166.04618055555565,0.006919510761940803,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:51.000000,2.25,27.416666666666668,123.63984375000007,2409.999999999991,2409.999999999991,2379.7,33.3,79.1,31.75,880.0,13.49,2380.2,2380.2,2380.0,-0.5,-0.00021011051813253772,0.05042652435180887,0.0,0.0,1.1930555555555553,166.04618055555565,0.00718508279783276,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:09:56.000000,2.3333333333333335,27.333333333333336,123.60442708333339,2439.999999999991,2439.999999999991,2379.7,33.3,79.0,34.0,867.0,13.59,2381.7,2381.7,2379.55,-2.0,-0.0008404420725301509,0.05042652435180887,0.0,0.0,1.2402777777777776,166.04618055555565,0.007469474899260366,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:01.000000,2.4166666666666665,27.25,123.56484375000007,2411.999999999998,2411.999999999998,2379.7,33.4,78.9,38.0,871.0,13.51,2380.3,2380.3,2379.55,-0.6000000000003638,-0.00025213262175919813,0.05042652435180887,0.0,0.0,1.2930555555555554,166.04618055555565,0.0077873248949735735,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:06.000000,2.5,27.166666666666668,123.52265625000007,2383.9999999999964,2383.9999999999964,2379.7,33.4,78.8,40.5,865.0,13.4,2378.9,2378.9,2379.3500000000004,0.7999999999997272,0.0003361768290119457,0.05042652435180887,0.006666666666664418,0.0,1.3493055555555553,166.04618055555565,0.00812608607461528,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:11.000000,2.5833333333333335,27.083333333333336,123.47812500000009,2383.9999999999964,2383.9999999999964,2379.7,33.5,78.7,42.75,855.0,13.81,2676.0,2378.9,2378.9,0.7999999999997272,0.0003361768290119457,0.05042652435180887,0.006666666666664418,0.0,1.4086805555555553,166.04618055555565,0.008483667319792639,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:16.000000,2.6666666666666665,27.0,123.43098958333341,1861.9999999999982,1861.9999999999982,2379.7,33.5,78.6,45.25,855.0,13.94,2649.9,2352.8,2366.45,26.899999999999636,0.011303945875530377,0.05042652435180887,0.22416666666666446,0.0,1.4715277777777775,166.04618055555565,0.008862159748898497,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:21.000000,2.75,26.916666666666668,123.38203125000007,1885.9999999999945,1885.9999999999945,2379.7,33.6,78.4,47.0,847.0,14.04,2651.1,2354.0,2353.4,25.699999999999818,0.010799680632012363,0.05042652435180887,0.21416666666666595,0.0,1.5368055555555553,166.04618055555565,0.009255290006754305,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:26.000000,2.8333333333333335,26.833333333333336,123.3309895833334,1823.9999999999964,1823.9999999999964,2379.7,33.6,78.4,49.0,855.0,14.02,2648.0,2350.9,2352.3,28.799999999999727,0.01210236584443406,0.05042652435180887,0.23999999999999863,0.0,1.6048611111111108,166.04618055555565,0.009665149211752915,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:31.000000,2.9166666666666665,26.75,123.27604166666674,1841.9999999999982,1841.9999999999982,2379.7,33.6,78.3,52.75,848.0,14.02,2648.9,2351.8,2351.6000000000004,27.899999999999636,0.011724166911795453,0.05042652435180887,0.23249999999999785,0.0,1.6781249999999996,166.04618055555565,0.010106375192644275,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:36.000000,3.0,26.666666666666668,123.21640625000006,1833.9999999999964,1833.9999999999964,2379.7,33.7,78.1,57.25,843.0,14.15,2648.5,2351.4,2351.15,28.299999999999727,0.011892255326301521,0.05042652435180887,0.23583333333333195,0.0,1.7576388888888885,166.04618055555565,0.010585241304606934,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:41.000000,3.0833333333333335,26.583333333333336,123.14973958333341,1790.0,1790.0,2379.7,33.7,78.1,64.0,838.0,14.23,2646.3,2349.2000000000003,2350.7,30.499999999999545,0.012816741606084611,0.05042652435180887,0.2541666666666638,0.0,1.8465277777777773,166.04618055555565,0.011120567613176546,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:46.000000,3.1666666666666665,26.5,123.07578125000008,1791.9999999999982,1791.9999999999982,2379.7,33.8,77.9,71.0,837.0,14.32,2646.4,2349.3,2350.05,30.399999999999636,0.012774719502458141,0.05042652435180887,0.25333333333333125,0.0,1.9451388888888885,166.04618055555565,0.01171444523674596,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:51.000000,3.25,26.416666666666668,122.99322916666674,1785.9999999999945,1785.9999999999945,2379.7,33.9,77.8,79.25,838.0,14.02,2646.1,2349.0,2349.45,30.699999999999818,0.01290078581333774,0.05042652435180887,0.2558333333333328,0.0,2.055208333333333,166.04618055555565,0.012377329767279423,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:10:56.000000,3.3333333333333335,26.333333333333336,113.33981748318931,74.08333333340055,113.33981748318931,2379.7,34.0,77.7,86.75,831.0,14.36,2645.7,2348.6,2349.25,31.09999999999991,0.01306887422784381,0.05042652435180887,0.2591666666666669,-1.1999999999989064,2.175694444444444,166.04618055555565,0.01310294784959839,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:11:01.000000,3.4166666666666665,26.25,103.14216972878395,43.2380952381625,103.14216972878395,2379.7,34.0,77.5,95.25,831.0,14.42,2647.6,2350.5,2349.1000000000004,29.199999999999818,0.012270454258940126,0.05042652435180887,0.2433333333333327,-2.0999999999967267,2.3079861111111106,166.04618055555565,0.013899663957274258,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:11:06.000000,3.5,26.166666666666668,93.70465393794755,42.80952380959037,93.70465393794755,2379.7,34.0,77.2,104.75,830.0,14.49,2646.7,2349.6,2349.0,30.09999999999991,0.012648653191578733,0.05042652435180887,0.2508333333333335,-2.0999999999967267,2.4534722222222216,166.04618055555565,0.014775842563878427,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:11:11.000000,3.5833333333333335,26.083333333333336,86.01809210526322,42.4761904762566,86.01809210526322,2379.7,34.1,77.0,114.0,824.0,14.71,2646.0,2348.9,2348.95,30.799999999999727,0.01294280791696421,0.05042652435180887,0.2566666666666654,-2.0999999999967267,2.611805555555555,166.04618055555565,0.01572939255101805,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:11:16.000000,3.6666666666666665,26.0,79.1575757575758,36.00000000003266,79.1575757575758,2379.7,34.2,76.9,123.75,827.0,14.51,2643.2,2346.1,2348.75,33.59999999999991,0.014119426818506498,0.05042652435180887,0.2800000000000003,-2.3999999999978128,2.783680555555555,166.04618055555565,0.01676449615547882,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:11:21.000000,3.75,25.916666666666668,73.56892230576446,37.20833333336703,73.56892230576446,2379.7,34.3,76.7,133.0,830.0,14.6,2646.1,2349.0,2347.35,30.699999999999818,0.01290078581333774,0.05042652435180887,0.2558333333333328,-2.399999999997819,2.968402777777777,166.04618055555565,0.017876971140475047,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:11:26.000000,3.8333333333333335,25.833333333333336,69.06625441696119,22.051282051294397,69.06625441696119,2379.7,34.4,76.6,141.5,897.0,14.42,2642.8,2345.7000000000003,2345.9,33.999999999999545,0.014287515233012374,0.05042652435180887,0.2833333333333306,-3.8999999999978163,3.164930555555555,166.04618055555565,0.01906054415082817,0.49444444444444446
